"symbol","date","open","high","low","close","split_coefficient","price","qtr","eps_est","eps","release_time","Beat_Miss","Close","price2"
"NFLX",2016-08-30,97.84,98.85,97.14,97.45,14,1364.3,NA,NA,NA,NA,NA,12.7552356020942,1364.3
"SP500",2016-08-30,2179.45,2182.27,2170.41,2176.12,1,2176.12,NA,NA,NA,NA,NA,1.99625722410788,2170.95
"AAPL",2016-08-31,105.66,106.5699,105.64,106.1,28,2970.8,NA,NA,NA,NA,NA,3.47039857950563,2988.44
"AMZN",2016-08-31,766.6,769.64,764,769.16,12,9229.92,NA,NA,NA,NA,NA,5.74428678117999,9247.44
"FB",2016-08-31,125.6,126.22,125.1,126.12,1,126.12,NA,NA,NA,NA,NA,3.29882453873477,126.17
"GOOGL",2016-08-31,789.6,791.57,787.2,789.85,1,789.85,NA,NA,NA,NA,NA,1.2602313522138,791.4
"NFLX",2016-08-31,97.48,97.88,96.76,97.45,14,1364.3,NA,NA,NA,NA,NA,12.7552356020942,1363.32
"SP500",2016-08-31,2173.56,2173.79,2161.35,2170.95,1,2170.95,NA,NA,NA,NA,NA,1.99151453995046,2170.86
"AAPL",2016-09-01,106.14,106.8,105.62,106.73,28,2988.44,NA,NA,NA,NA,NA,3.49100509321994,3016.44
"AMZN",2016-09-01,770.9,772.04,766.75,770.62,12,9247.44,NA,NA,NA,NA,NA,5.75519044062733,9269.28
"FB",2016-09-01,126.38,126.63,125.6,126.17,1,126.17,NA,NA,NA,NA,NA,3.30013235055634,126.51
"GOOGL",2016-09-01,791.98,792.89,786.33,791.4,1,791.4,NA,NA,NA,NA,NA,1.26270442760271,796.87
"NFLX",2016-09-01,97.81,97.98,96.916,97.38,14,1363.32,NA,NA,NA,NA,NA,12.7460732984293,1363.32
"SP500",2016-09-01,2171.33,2173.56,2157.09,2170.86,1,2170.86,NA,NA,NA,NA,NA,1.99143197871755,2179.98
"AAPL",2016-09-02,107.7,108,106.82,107.73,28,3016.44,NA,NA,NA,NA,NA,3.52371384514742,3015.6
"AMZN",2016-09-02,774.11,776,771.7,772.44,12,9269.28,NA,NA,NA,NA,NA,5.76878267363704,9466.44
"FB",2016-09-02,126.85,126.86,126,126.51,1,126.51,NA,NA,NA,NA,NA,3.30902547094304,129.73
"GOOGL",2016-09-02,795.27,797.1,793.26,796.87,1,796.87,NA,NA,NA,NA,NA,1.2714319904268,808.02
"NFLX",2016-09-02,97.9,98.18,97.01,97.38,14,1363.32,NA,NA,NA,NA,NA,12.7460732984293,1401.26
"SP500",2016-09-02,2177.49,2184.87,2173.59,2179.98,1,2179.98,NA,NA,NA,NA,NA,1.99979818365288,2186.48
"AAPL",2016-09-06,107.9,108.3,107.51,107.7,28,3015.6,NA,NA,NA,NA,NA,3.5227325825896,3034.08
"AMZN",2016-09-06,774.04,789.48,770.22,788.87,12,9466.44,NA,NA,NA,NA,NA,5.89148618371919,9413.76
"FB",2016-09-06,126.67,129.94,126.47,129.73,1,129.73,NA,NA,NA,NA,NA,3.39324855225231,131.05
"GOOGL",2016-09-06,798.39,810.89,795.43,808.02,1,808.02,NA,NA,NA,NA,NA,1.28922217790187,807.99
"NFLX",2016-09-06,97.76,100.32,97.649,100.09,14,1401.26,NA,NA,NA,NA,NA,13.1007853403141,1388.1
"SP500",2016-09-06,2181.61,2186.57,2175.1,2186.48,1,2186.48,NA,NA,NA,NA,NA,2.00576093936336,2186.16
"AAPL",2016-09-07,107.83,108.76,107.07,108.36,28,3034.08,NA,NA,NA,NA,NA,3.54432035886174,2954.56
"AMZN",2016-09-07,789.53,790.79,784.33,784.48,12,9413.76,NA,NA,NA,NA,NA,5.85870052277819,9408.72
"FB",2016-09-07,130.04,131.98,129.95,131.05,1,131.05,NA,NA,NA,NA,NA,3.42777478434183,130.27
"GOOGL",2016-09-07,807.93,810.6,803.72,807.99,1,807.99,NA,NA,NA,NA,NA,1.28917431192661,802.84
"NFLX",2016-09-07,100.11,100.19,98.42,99.15,14,1388.1,NA,NA,NA,NA,NA,12.9777486910995,1395.24
"SP500",2016-09-07,2185.17,2187.87,2179.07,2186.16,1,2186.16,NA,NA,NA,NA,NA,2.005467388313,2181.3
"AAPL",2016-09-08,107.25,107.27,105.24,105.52,28,2954.56,NA,NA,NA,NA,NA,3.45142750338769,2887.64
"AMZN",2016-09-08,783.89,786.5,781.44,784.06,12,9408.72,NA,NA,NA,NA,NA,5.85556385362211,9121.68
"FB",2016-09-08,130.92,131.08,129.81,130.27,1,130.27,NA,NA,NA,NA,NA,3.4073729199253,127.1
"GOOGL",2016-09-08,805.22,808.42,801.0101,802.84,1,802.84,NA,NA,NA,NA,NA,1.28095731950538,788.48
"NFLX",2016-09-08,99.23,100.05,98.82,99.66,14,1395.24,NA,NA,NA,NA,NA,13.044502617801,1351
"SP500",2016-09-08,2182.76,2184.94,2177.49,2181.3,1,2181.3,NA,NA,NA,NA,NA,2.00100908173562,2127.81
"AAPL",2016-09-09,104.64,105.72,103.13,103.13,28,2887.64,NA,NA,NA,NA,NA,3.37325358628101,2952.32
"AMZN",2016-09-09,779.36,781,760.11,760.14,12,9121.68,NA,NA,NA,NA,NA,5.67692307692308,9257.88
"FB",2016-09-09,129.71,129.949,127.1,127.1,1,127.1,NA,NA,NA,NA,NA,3.32445765043759,128.69
"GOOGL",2016-09-09,798.77,801.75,788.05,788.48,1,788.48,NA,NA,NA,NA,NA,1.25804547267651,798.82
"NFLX",2016-09-09,99.06,99.39,96.5,96.5,14,1351,NA,NA,NA,NA,NA,12.630890052356,1386.7
"SP500",2016-09-09,2169.08,2169.08,2127.81,2127.81,1,2127.81,NA,NA,NA,NA,NA,1.95194018897349,2159.04
"AAPL",2016-09-12,102.65,105.72,102.53,105.44,28,2952.32,NA,NA,NA,NA,NA,3.44881080323349,3022.6
"AMZN",2016-09-12,757.35,772.66,756,771.49,12,9257.88,NA,NA,NA,NA,NA,5.76168782673637,9132.12
"FB",2016-09-12,125.96,128.76,125.75,128.69,1,128.69,NA,NA,NA,NA,NA,3.3660460663636,127.21
"GOOGL",2016-09-12,784.52,800.17,783.5,798.82,1,798.82,NA,NA,NA,NA,NA,1.27454327881931,788.72
"NFLX",2016-09-12,95.91,99.29,95.71,99.05,14,1386.7,NA,NA,NA,NA,NA,12.9646596858639,1345.26
"SP500",2016-09-12,2120.86,2163.3,2119.12,2159.04,1,2159.04,NA,NA,NA,NA,NA,1.98058893679479,2127.02
"AAPL",2016-09-13,107.51,108.79,107.24,107.95,28,3022.6,NA,NA,NA,NA,NA,3.53090977057147,3129.56
"AMZN",2016-09-13,768.77,769.89,759.05,761.01,12,9132.12,NA,NA,NA,NA,NA,5.68342046303211,9133.08
"FB",2016-09-13,128.03,128.35,126.66,127.21,1,127.21,NA,NA,NA,NA,NA,3.32733483644505,127.77
"GOOGL",2016-09-13,794.01,795.79,784.33,788.72,1,788.72,NA,NA,NA,NA,NA,1.25842840047866,790.46
"NFLX",2016-09-13,97.17,98,95.33,96.09,14,1345.26,NA,NA,NA,NA,NA,12.5772251308901,1358.14
"SP500",2016-09-13,2150.47,2150.47,2120.27,2127.02,1,2127.02,NA,NA,NA,NA,NA,1.95121548481791,2125.77
"AAPL",2016-09-14,108.73,113.03,108.6,111.77,28,3129.56,NA,NA,NA,NA,NA,3.65585720293444,3235.96
"AMZN",2016-09-14,762.2,767.5,758.85,761.09,12,9133.08,NA,NA,NA,NA,NA,5.68401792382375,9236.28
"FB",2016-09-14,126.89,128.8,126.89,127.77,1,127.77,NA,NA,NA,NA,NA,3.34198232884667,128.35
"GOOGL",2016-09-14,787.53,796.33,787.53,790.46,1,790.46,NA,NA,NA,NA,NA,1.26120462704428,801.23
"NFLX",2016-09-14,97.35,98.35,96.96,97.01,14,1358.14,NA,NA,NA,NA,NA,12.6976439790576,1362.76
"SP500",2016-09-14,2127.86,2141.33,2119.9,2125.77,1,2125.77,NA,NA,NA,NA,NA,1.95006880102743,2147.26
"AAPL",2016-09-15,113.86,115.73,113.49,115.57,28,3235.96,NA,NA,NA,NA,NA,3.78015046025887,3217.76
"AMZN",2016-09-15,762,770.87,757.58,769.69,12,9236.28,NA,NA,NA,NA,NA,5.74824495892457,9342.24
"FB",2016-09-15,127.98,129.1,127.67,128.35,1,128.35,NA,NA,NA,NA,NA,3.35715294597691,129.07
"GOOGL",2016-09-15,790.01,803.645,788.66,801.23,1,801.23,NA,NA,NA,NA,NA,1.27838851216594,797.97
"NFLX",2016-09-15,97.23,97.97,96.53,97.34,14,1362.76,NA,NA,NA,NA,NA,12.7408376963351,1392.72
"SP500",2016-09-15,2125.36,2151.31,2122.36,2147.26,1,2147.26,NA,NA,NA,NA,NA,1.96978258875333,2139.16
"AAPL",2016-09-16,115.12,116.13,114.04,114.92,28,3217.76,NA,NA,NA,NA,NA,3.758889771506,3180.24
"AMZN",2016-09-16,773.28,780.46,771.66,778.52,12,9342.24,NA,NA,NA,NA,NA,5.81418969380134,9301.2
"FB",2016-09-16,128.2,129.18,128.2,129.07,1,129.07,NA,NA,NA,NA,NA,3.37598543620755,128.65
"GOOGL",2016-09-16,799.02,799.02,793.62,797.97,1,797.97,NA,NA,NA,NA,NA,1.27318707618668,795.39
"NFLX",2016-09-16,97.1,99.49,97.04,99.48,14,1392.72,NA,NA,NA,NA,NA,13.020942408377,1372.84
"SP500",2016-09-16,2146.48,2146.48,2131.2,2139.16,1,2139.16,NA,NA,NA,NA,NA,1.96235207779103,2139.12
"AAPL",2016-09-19,115.19,116.18,113.25,113.58,28,3180.24,NA,NA,NA,NA,NA,3.71506004392318,3179.96
"AMZN",2016-09-19,779.97,781.94,771,775.1,12,9301.2,NA,NA,NA,NA,NA,5.78864824495893,9362.64
"FB",2016-09-19,129.91,129.94,128.26,128.65,1,128.65,NA,NA,NA,NA,NA,3.36499981690635,128.64
"GOOGL",2016-09-19,801.11,803.99,793.56,795.39,1,795.39,NA,NA,NA,NA,NA,1.26907060231352,799.78
"NFLX",2016-09-19,99.9,100.35,97.82,98.06,14,1372.84,NA,NA,NA,NA,NA,12.8350785340314,1375.5
"SP500",2016-09-19,2143.99,2153.61,2135.91,2139.12,1,2139.12,NA,NA,NA,NA,NA,1.96231538390973,2139.76
"AAPL",2016-09-20,113.05,114.12,112.51,113.57,28,3179.96,NA,NA,NA,NA,NA,3.71473295640391,3179.4
"AMZN",2016-09-20,776,781.37,776,780.22,12,9362.64,NA,NA,NA,NA,NA,5.8268857356236,9476.88
"FB",2016-09-20,128.65,129.17,128.0307,128.64,1,128.64,NA,NA,NA,NA,NA,3.36473825454203,129.94
"GOOGL",2016-09-20,800,802.75,798.26,799.78,1,799.78,NA,NA,NA,NA,NA,1.27607499002792,805.03
"NFLX",2016-09-20,98.78,99.16,97.66,98.25,14,1375.5,NA,NA,NA,NA,NA,12.8599476439791,1328.32
"SP500",2016-09-20,2145.94,2150.8,2139.17,2139.76,1,2139.76,NA,NA,NA,NA,NA,1.96290248601046,2163.12
"AAPL",2016-09-21,113.85,113.989,112.441,113.55,28,3179.4,NA,NA,NA,NA,NA,3.71407878136536,3209.36
"AMZN",2016-09-21,783.25,790.69,779.01,789.74,12,9476.88,NA,NA,NA,NA,NA,5.89798356982823,9656.4
"FB",2016-09-21,129.13,130.005,128.39,129.94,1,129.94,NA,NA,NA,NA,NA,3.39874136190292,130.08
"GOOGL",2016-09-21,801.26,805.91,796.03,805.03,1,805.03,NA,NA,NA,NA,NA,1.28445153570004,815.95
"NFLX",2016-09-21,96.9,97.1,93.26,94.88,14,1328.32,NA,NA,NA,NA,NA,12.4188481675393,1341.62
"SP500",2016-09-21,2144.58,2165.11,2139.57,2163.12,1,2163.12,NA,NA,NA,NA,NA,1.98433171268691,2177.18
"AAPL",2016-09-22,114.35,114.94,114,114.62,28,3209.36,NA,NA,NA,NA,NA,3.74907714592776,3155.88
"AMZN",2016-09-22,794.27,805.889,794.27,804.7,12,9656.4,NA,NA,NA,NA,NA,6.00970873786408,9669
"FB",2016-09-22,130.5,130.73,129.56,130.08,1,130.08,NA,NA,NA,NA,NA,3.40240323500332,127.96
"GOOGL",2016-09-22,810,819.06,807.71,815.95,1,815.95,NA,NA,NA,NA,NA,1.30187475069805,814.96
"NFLX",2016-09-22,95.54,95.88,94.23,95.83,14,1341.62,NA,NA,NA,NA,NA,12.5431937172775,1343.16
"SP500",2016-09-22,2170.94,2179.99,2170.94,2177.18,1,2177.18,NA,NA,NA,NA,NA,1.99722961196221,2164.69
"AAPL",2016-09-23,114.42,114.79,111.55,112.71,28,3155.88,NA,NA,NA,NA,NA,3.68660342974627,3160.64
"AMZN",2016-09-23,803.13,807.75,802.12,805.75,12,9669,NA,NA,NA,NA,NA,6.01755041075429,9589.92
"FB",2016-09-23,127.56,128.6,127.3,127.96,1,127.96,NA,NA,NA,NA,NA,3.34695201376864,127.31
"GOOGL",2016-09-23,815.14,817,812.73,814.96,1,814.96,NA,NA,NA,NA,NA,1.30029517351416,802.65
"NFLX",2016-09-23,95.75,96.97,95.43,95.94,14,1343.16,NA,NA,NA,NA,NA,12.5575916230367,1323.84
"SP500",2016-09-23,2173.29,2173.75,2163.97,2164.69,1,2164.69,NA,NA,NA,NA,NA,1.98577194752775,2146.1
"AAPL",2016-09-26,111.64,113.39,111.55,112.88,28,3160.64,NA,NA,NA,NA,NA,3.69216391757395,3166.52
"AMZN",2016-09-26,801.8,805.93,797.145,799.16,12,9589.92,NA,NA,NA,NA,NA,5.96833457804332,9793.32
"FB",2016-09-26,127.37,128.16,126.8,127.31,1,127.31,NA,NA,NA,NA,NA,3.3299504600882,128.69
"GOOGL",2016-09-26,809.82,810.08,800.45,802.65,1,802.65,NA,NA,NA,NA,NA,1.28065416832868,810.73
"NFLX",2016-09-26,95.38,95.38,94.04,94.56,14,1323.84,NA,NA,NA,NA,NA,12.3769633507853,1358.98
"SP500",2016-09-26,2158.54,2158.54,2145.04,2146.1,1,2146.1,NA,NA,NA,NA,NA,1.96871846619576,2159.93
"AAPL",2016-09-27,113,113.18,112.34,113.09,28,3166.52,NA,NA,NA,NA,NA,3.69903275547872,3190.6
"AMZN",2016-09-27,801.85,816.64,801.11,816.11,12,9793.32,NA,NA,NA,NA,NA,6.0949215832711,9944.64
"FB",2016-09-27,127.61,129.01,127.43,128.69,1,128.69,NA,NA,NA,NA,NA,3.3660460663636,129.23
"GOOGL",2016-09-27,801.83,813.49,801.83,810.73,1,810.73,NA,NA,NA,NA,NA,1.2935460710012,810.06
"NFLX",2016-09-27,95.04,97.64,95,97.07,14,1358.98,NA,NA,NA,NA,NA,12.705497382199,1364.72
"SP500",2016-09-27,2146.04,2161.13,2141.55,2159.93,1,2159.93,NA,NA,NA,NA,NA,1.98140537565361,2171.37
"AAPL",2016-09-28,113.69,114.64,113.43,113.95,28,3190.6,NA,NA,NA,NA,NA,3.72716228213635,3141.04
"AMZN",2016-09-28,818,830.14,817.0337,828.72,12,9944.64,NA,NA,NA,NA,NA,6.18909634055265,9948.6
"FB",2016-09-28,129.21,129.47,128.4,129.23,1,129.23,NA,NA,NA,NA,NA,3.38017043403659,128.09
"GOOGL",2016-09-28,804.08,810.25,802.7803,810.06,1,810.06,NA,NA,NA,NA,NA,1.29247706422018,802.64
"NFLX",2016-09-28,97.1,97.59,96.02,97.48,14,1364.72,NA,NA,NA,NA,NA,12.7591623036649,1353.38
"SP500",2016-09-28,2161.85,2172.4,2151.79,2171.37,1,2171.37,NA,NA,NA,NA,NA,1.99189982570406,2151.13
"AAPL",2016-09-29,113.16,113.8,111.8,112.18,28,3141.04,NA,NA,NA,NA,NA,3.66926779122471,3165.4
"AMZN",2016-09-29,828.26,837.5,824.63,829.05,12,9948.6,NA,NA,NA,NA,NA,6.19156086631815,10047.72
"FB",2016-09-29,129.18,129.29,127.55,128.09,1,128.09,NA,NA,NA,NA,NA,3.35035232450473,128.27
"GOOGL",2016-09-29,807.23,813.91,800.855,802.64,1,802.64,NA,NA,NA,NA,NA,1.28063821300359,804.06
"NFLX",2016-09-29,97.31,98.31,96.6,96.67,14,1353.38,NA,NA,NA,NA,NA,12.6531413612565,1379.7
"SP500",2016-09-29,2168.9,2172.67,2145.2,2151.13,1,2151.13,NA,NA,NA,NA,NA,1.97333272176865,2168.27
"AAPL",2016-09-30,112.46,113.37,111.8,113.05,28,3165.4,NA,NA,NA,NA,NA,3.69772440540162,3150.56
"AMZN",2016-09-30,832.61,839.95,832.4,837.31,12,10047.72,NA,NA,NA,NA,NA,6.25324869305452,10040.88
"FB",2016-09-30,128.03,128.59,127.45,128.27,1,128.27,NA,NA,NA,NA,NA,3.35506044706239,128.77
"GOOGL",2016-09-30,803.6,808.09,801.5,804.06,1,804.06,NA,NA,NA,NA,NA,1.28290386916633,800.38
"NFLX",2016-09-30,96.9,99.53,96.79,98.55,14,1379.7,NA,NA,NA,NA,NA,12.8992146596859,1436.82
"SP500",2016-09-30,2156.51,2175.3,2156.51,2168.27,1,2168.27,NA,NA,NA,NA,NA,1.98905604990368,2161.2
"AAPL",2016-10-03,112.71,113.05,112.28,112.52,28,3150.56,NA,NA,NA,NA,NA,3.68038876688005,3164
"AMZN",2016-10-03,836,839.86,831.25,836.74,12,10040.88,NA,NA,NA,NA,NA,6.24899178491411,10008.36
"FB",2016-10-03,128.38,129.09,127.8,128.77,1,128.77,NA,NA,NA,NA,NA,3.36813856527812,128.19
"GOOGL",2016-10-03,802.55,803.54,796.23,800.38,1,800.38,NA,NA,NA,NA,NA,1.27703230953331,802.79
"NFLX",2016-10-03,98,103.39,98,102.63,14,1436.82,NA,NA,NA,NA,NA,13.4332460732984,1432.76
"SP500",2016-10-03,2164.33,2164.41,2154.77,2161.2,1,2161.2,NA,NA,NA,NA,NA,1.98257040638474,2150.49
"AAPL",2016-10-04,113.06,114.31,112.63,113,28,3164,NA,NA,NA,NA,NA,3.69608896780524,3165.4
"AMZN",2016-10-04,840.91,842.365,830.26,834.03,12,10008.36,NA,NA,NA,NA,NA,6.22875280059746,10132.32
"FB",2016-10-04,129.17,129.2765,127.5499,128.19,1,128.19,NA,NA,NA,NA,NA,3.35296794814788,128.47
"GOOGL",2016-10-04,805,806.5,799.67,802.79,1,802.79,NA,NA,NA,NA,NA,1.28087754287994,801.23
"NFLX",2016-10-04,103.19,104.44,101.86,102.34,14,1432.76,NA,NA,NA,NA,NA,13.3952879581152,1487.92
"SP500",2016-10-04,2163.37,2165.46,2144.01,2150.49,1,2150.49,NA,NA,NA,NA,NA,1.97274561966792,2159.73
"AAPL",2016-10-05,113.4,113.66,112.69,113.05,28,3165.4,NA,NA,NA,NA,NA,3.69772440540162,3188.92
"AMZN",2016-10-05,838,845.67,836.12,844.36,12,10132.32,NA,NA,NA,NA,NA,6.3058999253174,10099.92
"FB",2016-10-05,128.25,128.8,127.83,128.47,1,128.47,NA,NA,NA,NA,NA,3.36029169434868,128.74
"GOOGL",2016-10-05,806,808.5,800.71,801.23,1,801.23,NA,NA,NA,NA,NA,1.27838851216594,803.08
"NFLX",2016-10-05,103.5,106.97,103.4301,106.28,14,1487.92,NA,NA,NA,NA,NA,13.9109947643979,1470.98
"SP500",2016-10-05,2155.15,2163.95,2155.15,2159.73,1,2159.73,NA,NA,NA,NA,NA,1.98122190624713,2160.77
"AAPL",2016-10-06,113.7,114.34,113.13,113.89,28,3188.92,NA,NA,NA,NA,NA,3.7251997570207,3193.68
"AMZN",2016-10-06,843.7,847.21,840.6,841.66,12,10099.92,NA,NA,NA,NA,NA,6.2857356235997,10073.16
"FB",2016-10-06,128.43,129.06,128.08,128.74,1,128.74,NA,NA,NA,NA,NA,3.36735387818518,128.99
"GOOGL",2016-10-06,804.08,806.945,800.51,803.08,1,803.08,NA,NA,NA,NA,NA,1.28134024730754,800.71
"NFLX",2016-10-06,104.97,105.47,103.88,105.07,14,1470.98,NA,NA,NA,NA,NA,13.7526178010471,1467.48
"SP500",2016-10-06,2158.22,2162.93,2150.28,2160.77,1,2160.77,NA,NA,NA,NA,NA,1.98217594716081,2153.74
"AAPL",2016-10-07,114.31,114.56,113.51,114.06,28,3193.68,NA,NA,NA,NA,NA,3.73076024484837,3249.4
"AMZN",2016-10-07,845.79,845.95,837.45,839.43,12,10073.16,NA,NA,NA,NA,NA,6.26908140403286,10100.52
"FB",2016-10-07,129.04,129.25,128.33,128.99,1,128.99,NA,NA,NA,NA,NA,3.37389293729304,130.24
"GOOGL",2016-10-07,805.93,805.94,796.82,800.71,1,800.71,NA,NA,NA,NA,NA,1.27755883526127,814.17
"NFLX",2016-10-07,103.98,106.5,103.5501,104.82,14,1467.48,NA,NA,NA,NA,NA,13.7198952879581,1446.62
"SP500",2016-10-07,2164.19,2165.86,2144.85,2153.74,1,2153.74,NA,NA,NA,NA,NA,1.97572699752316,2163.66
"AAPL",2016-10-10,115.02,116.75,114.72,116.05,28,3249.4,NA,NA,NA,NA,NA,3.79585066118406,3256.4
"AMZN",2016-10-10,843.25,845.2,840.27,841.71,12,10100.52,NA,NA,NA,NA,NA,6.28610903659447,9972
"FB",2016-10-10,129.68,130.7,129.2,130.24,1,130.24,NA,NA,NA,NA,NA,3.40658823283235,128.88
"GOOGL",2016-10-10,803.93,817.38,802.24,814.17,1,814.17,NA,NA,NA,NA,NA,1.29903470283207,809.57
"NFLX",2016-10-10,103.18,104.53,102.76,103.33,14,1446.62,NA,NA,NA,NA,NA,13.5248691099476,1408.26
"SP500",2016-10-10,2160.39,2169.6,2160.39,2163.66,1,2163.66,NA,NA,NA,NA,NA,1.9848270800844,2136.73
"AAPL",2016-10-11,117.7,118.69,116.2,116.3,28,3256.4,NA,NA,NA,NA,NA,3.80402784916593,3285.52
"AMZN",2016-10-11,841.02,841.29,828.35,831,12,9972,NA,NA,NA,NA,NA,6.20612397311426,10009.08
"FB",2016-10-11,130.23,130.64,128.23,128.88,1,128.88,NA,NA,NA,NA,NA,3.37101575128558,129.05
"GOOGL",2016-10-11,814.17,819.86,807.37,809.57,1,809.57,NA,NA,NA,NA,NA,1.29169525329079,811.77
"NFLX",2016-10-11,102.31,102.9,99.86,100.59,14,1408.26,NA,NA,NA,NA,NA,13.1662303664921,1393
"SP500",2016-10-11,2161.35,2161.56,2128.84,2136.73,1,2136.73,NA,NA,NA,NA,NA,1.96012292450234,2139.18
"AAPL",2016-10-12,117.35,117.98,116.75,117.34,28,3285.52,NA,NA,NA,NA,NA,3.83804495117051,3275.44
"AMZN",2016-10-12,834,837.666,830.1,834.09,12,10009.08,NA,NA,NA,NA,NA,6.22920089619119,9951.36
"FB",2016-10-12,129.01,129.66,128.46,129.05,1,129.05,NA,NA,NA,NA,NA,3.37546231147893,127.82
"GOOGL",2016-10-12,811.96,814.5,808.5545,811.77,1,811.77,NA,NA,NA,NA,NA,1.29520542481053,804.08
"NFLX",2016-10-12,100.88,102.47,99.22,99.5,14,1393,NA,NA,NA,NA,NA,13.0235602094241,1403.22
"SP500",2016-10-12,2137.67,2145.36,2132.77,2139.18,1,2139.18,NA,NA,NA,NA,NA,1.96237042473168,2132.55
"AAPL",2016-10-13,116.79,117.44,115.72,116.98,28,3275.44,NA,NA,NA,NA,NA,3.82626980047661,3293.64
"AMZN",2016-10-13,829,831.8,821.21,829.28,12,9951.36,NA,NA,NA,NA,NA,6.1932785660941,9875.52
"FB",2016-10-13,128.21,128.25,126.75,127.82,1,127.82,NA,NA,NA,NA,NA,3.34329014066824,127.88
"GOOGL",2016-10-13,806.07,806.56,798.62,804.08,1,804.08,NA,NA,NA,NA,NA,1.28293577981651,804.6
"NFLX",2016-10-13,98.01,100.5,97.63,100.23,14,1403.22,NA,NA,NA,NA,NA,13.119109947644,1420.58
"SP500",2016-10-13,2130.26,2138.19,2114.72,2132.55,1,2132.55,NA,NA,NA,NA,NA,1.95628841390698,2132.98
"AAPL",2016-10-14,117.88,118.17,117.13,117.63,28,3293.64,NA,NA,NA,NA,NA,3.84753048922948,3291.4
"AMZN",2016-10-14,835.08,835.74,822.96,822.96,12,9875.52,NA,NA,NA,NA,NA,6.14607916355489,9755.4
"FB",2016-10-14,128.49,128.95,127.58,127.88,1,127.88,NA,NA,NA,NA,NA,3.34485951485413,127.54
"GOOGL",2016-10-14,807.45,810.09,802.32,804.6,1,804.6,NA,NA,NA,NA,NA,1.28376545672118,806.84
"NFLX",2016-10-14,101.59,102.099,100.35,101.47,14,1420.58,NA,NA,NA,NA,NA,13.2814136125654,1397.2
"SP500",2016-10-14,2139.68,2149.19,2132.98,2132.98,1,2132.98,NA,NA,NA,NA,NA,1.95668287313091,2126.5
"AAPL",2016-10-17,117.33,117.84,116.78,117.55,28,3291.4,NA,NA,NA,NA,NA,3.84491378907528,3289.16
"AMZN",2016-10-17,821.5,822,811.68,812.95,12,9755.4,NA,NA,NA,NA,NA,6.07132188200149,9811.8
"FB",2016-10-17,128.2,128.47,127.32,127.54,1,127.54,NA,NA,NA,NA,NA,3.33596639446743,128.57
"GOOGL",2016-10-17,805.99,813.49,803.83,806.84,1,806.84,NA,NA,NA,NA,NA,1.28733944954128,821.49
"NFLX",2016-10-17,100.5,100.73,98.38,99.8,14,1397.2,"09/2016",0.06,0.12,"post","Beat",13.0628272251309,1663.06
"SP500",2016-10-17,2132.95,2135.61,2124.43,2126.5,1,2126.5,NA,NA,NA,NA,NA,1.95073846436107,2139.6
"AAPL",2016-10-18,118.18,118.21,117.45,117.47,28,3289.16,NA,NA,NA,NA,NA,3.84229708892108,3279.36
"AMZN",2016-10-18,822.11,823.26,815.02,817.65,12,9811.8,NA,NA,NA,NA,NA,6.10642270351008,9812.28
"FB",2016-10-18,128.68,129.39,128.01,128.57,1,128.57,NA,NA,NA,NA,NA,3.36290731799183,130.11
"GOOGL",2016-10-18,814.21,828.81,813.33,821.49,1,821.49,NA,NA,NA,NA,NA,1.31071400079777,827.09
"NFLX",2016-10-18,116.63,119.82,116.5,118.79,14,1663.06,NA,NA,NA,NA,NA,15.5484293193717,1706.18
"SP500",2016-10-18,2138.31,2144.38,2135.49,2139.6,1,2139.6,NA,NA,NA,NA,NA,1.96275571048528,2144.29
"AAPL",2016-10-19,117.25,117.76,113.8,117.12,28,3279.36,NA,NA,NA,NA,NA,3.83084902574646,3277.68
"AMZN",2016-10-19,820.4,820.67,815.17,817.69,12,9812.28,NA,NA,NA,NA,NA,6.1067214339059,9723.84
"FB",2016-10-19,128.74,130.47,128.6,130.11,1,130.11,NA,NA,NA,NA,NA,3.40318792209627,130
"GOOGL",2016-10-19,824.52,829.81,823.205,827.09,1,827.09,NA,NA,NA,NA,NA,1.31964898284803,821.63
"NFLX",2016-10-19,118.25,122.45,118,121.87,14,1706.18,NA,NA,NA,NA,NA,15.9515706806283,1726.9
"SP500",2016-10-19,2140.81,2148.44,2138.15,2144.29,1,2144.29,NA,NA,NA,NA,NA,1.96705806806715,2141.34
"AAPL",2016-10-20,116.86,117.38,116.33,117.06,28,3277.68,NA,NA,NA,NA,NA,3.82888650063081,3264.8
"AMZN",2016-10-20,813.99,815.71,803.1,810.32,12,9723.84,NA,NA,NA,NA,NA,6.05168035847648,9827.88
"FB",2016-10-20,130.07,130.66,129.5,130,1,130,NA,NA,NA,NA,NA,3.40031073608881,132.07
"GOOGL",2016-10-20,827.56,828.465,820.55,821.63,1,821.63,NA,NA,NA,NA,NA,1.31093737534902,824.06
"NFLX",2016-10-20,121.97,123.75,121.06,123.35,14,1726.9,NA,NA,NA,NA,NA,16.1452879581152,1785
"SP500",2016-10-20,2142.51,2147.18,2133.44,2141.34,1,2141.34,NA,NA,NA,NA,NA,1.96435189432162,2141.16
"AAPL",2016-10-21,116.81,116.91,116.28,116.6,28,3264.8,NA,NA,NA,NA,NA,3.81384047474417,3294.2
"AMZN",2016-10-21,809.36,819.42,809,818.99,12,9827.88,NA,NA,NA,NA,NA,6.11643017176998,10057.08
