"symbol","date","open","high","low","close","split_coefficient","price","qtr","eps_est","eps","release_time","Beat_Miss"
"AAPL",2008-10-10,85.7,100,85,96.8,4,387.2,NA,NA,NA,NA,NA
"AMZN",2008-10-10,52.99,59.7499,51.05,56.25,12,675,NA,NA,NA,NA,NA
"GOOGL",2008-10-10,313.16,341.89,310.3,332,1,332,NA,NA,NA,NA,NA
"NFLX",2008-10-10,22.31,24.85,21.62,24.29,2,48.58,NA,NA,NA,NA,NA
"AAPL",2008-10-13,104.55,110.53,101.02,110.26,4,441.04,NA,NA,NA,NA,NA
"AMZN",2008-10-13,58.96,62.21,57.37,62.02,12,744.24,NA,NA,NA,NA,NA
"GOOGL",2008-10-13,355.79,381.95,345.75,381.02,1,381.02,NA,NA,NA,NA,NA
"NFLX",2008-10-13,25.26,26.2,24.89,25.4,2,50.8,NA,NA,NA,NA,NA
"AAPL",2008-10-14,116.26,116.4,103.14,104.08,4,416.32,NA,NA,NA,NA,NA
"AMZN",2008-10-14,63.5,64,54.8,55.86,12,670.32,NA,NA,NA,NA,NA
"GOOGL",2008-10-14,393.53,394.5,357,362.71,1,362.71,NA,NA,NA,NA,NA
"NFLX",2008-10-14,26.26,26.34,23.6605,24.04,2,48.08,NA,NA,NA,NA,NA
"AAPL",2008-10-15,103.84,107,97.89,97.95,4,391.8,NA,NA,NA,NA,NA
"AMZN",2008-10-15,54.46,54.69,48.35,48.72,12,584.64,NA,NA,NA,NA,NA
"GOOGL",2008-10-15,354.65,359,338.83,339.17,1,339.17,NA,NA,NA,NA,NA
"NFLX",2008-10-15,23.89,24.18,22.51,22.51,2,45.02,NA,NA,NA,NA,NA
"AAPL",2008-10-16,99.77,103.43,91.74,101.89,4,407.56,NA,NA,NA,NA,NA
"AMZN",2008-10-16,46.4,50.7,43.39,50.29,12,603.48,NA,NA,NA,NA,NA
"GOOGL",2008-10-16,332.76,356.5,309.44,353.02,1,353.02,NA,NA,NA,NA,NA
"NFLX",2008-10-16,22.92,23.61,21.69,23.45,2,46.9,NA,NA,NA,NA,NA
"AAPL",2008-10-17,99.6,102.04,85.885,97.4,4,389.6,NA,NA,NA,NA,NA
"AMZN",2008-10-17,48.83,62.33,48.41,50.65,12,607.8,NA,NA,NA,NA,NA
"GOOGL",2008-10-17,378.96,386,363.55,372.54,1,372.54,NA,NA,NA,NA,NA
"NFLX",2008-10-17,22.66,24.37,22.49,23.3,2,46.6,NA,NA,NA,NA,NA
"AAPL",2008-10-20,99.78,100.03,93.64,98.44,4,393.76,NA,NA,NA,NA,NA
"AMZN",2008-10-20,52.17,53.1,49.906,52.97,12,635.64,NA,NA,NA,NA,NA
"GOOGL",2008-10-20,379.75,380.98,359.59,379.32,1,379.32,NA,NA,NA,NA,NA
"NFLX",2008-10-20,24.04,24.69,22.46,23.8,2,47.6,NA,NA,NA,NA,NA
"AAPL",2008-10-21,96.95,97.9,91.16,91.49,4,365.96,NA,NA,NA,NA,NA
"AMZN",2008-10-21,51.86,52.95,49.92,50.23,12,602.76,NA,NA,NA,NA,NA
"GOOGL",2008-10-21,372.39,383.78,362,362.75,1,362.75,NA,NA,NA,NA,NA
"NFLX",2008-10-21,23.5,23.5,20.72,20.85,2,41.7,NA,NA,NA,NA,NA
"AAPL",2008-10-22,97.37,101.25,92.93,96.87,4,387.48,NA,NA,NA,NA,NA
"AMZN",2008-10-22,50.05,52.47,47.9,49.99,12,599.88,NA,NA,NA,NA,NA
"GOOGL",2008-10-22,356.99,369.69,344,355.67,1,355.67,NA,NA,NA,NA,NA
"NFLX",2008-10-22,20.76,21.28,20.04,20.7,2,41.4,NA,NA,NA,NA,NA
"AAPL",2008-10-23,96.51,99.25,91.9,98.23,4,392.92,NA,NA,NA,NA,NA
"AMZN",2008-10-23,43.37,50.91,43.31,50.32,12,603.84,NA,NA,NA,NA,NA
"GOOGL",2008-10-23,353.65,358,337.99,352.32,1,352.32,NA,NA,NA,NA,NA
"NFLX",2008-10-23,20.26,21.15,20.08,20.79,2,41.58,NA,NA,NA,NA,NA
"AAPL",2008-10-24,90.33,97.9,90.11,96.38,4,385.52,NA,NA,NA,NA,NA
"AMZN",2008-10-24,44.75,52.32,44.5,48.96,12,587.52,NA,NA,NA,NA,NA
"GOOGL",2008-10-24,326.47,350.47,324.74,339.29,1,339.29,NA,NA,NA,NA,NA
"NFLX",2008-10-24,20.01,20.24,18.86,18.95,2,37.9,NA,NA,NA,NA,NA
"AAPL",2008-10-27,95.07,97.63,91.86,92.09,4,368.36,NA,NA,NA,NA,NA
"AMZN",2008-10-27,49,52.59,48.43,49.58,12,594.96,NA,NA,NA,NA,NA
"GOOGL",2008-10-27,334.81,343,325.6,329.49,1,329.49,NA,NA,NA,NA,NA
"NFLX",2008-10-27,18.99,19.72,17.9,17.94,2,35.88,NA,NA,NA,NA,NA
"AAPL",2008-10-28,95.43,100.5,92.37,99.91,4,399.64,NA,NA,NA,NA,NA
"AMZN",2008-10-28,51.5,56.3,49.07,56.04,12,672.48,NA,NA,NA,NA,NA
"GOOGL",2008-10-28,339.05,369.31,328.51,368.75,1,368.75,NA,NA,NA,NA,NA
"NFLX",2008-10-28,18.34,20.59,18.05,20.57,2,41.14,NA,NA,NA,NA,NA
"AAPL",2008-10-29,100.86,109.54,99.94,104.55,4,418.2,NA,NA,NA,NA,NA
"AMZN",2008-10-29,55.53,59.79,54.52,56.89,12,682.68,NA,NA,NA,NA,NA
"GOOGL",2008-10-29,365.79,371,352.37,358,1,358,NA,NA,NA,NA,NA
"NFLX",2008-10-29,20.37,23,20.0005,21.76,2,43.52,NA,NA,NA,NA,NA
"AAPL",2008-10-30,108.23,112.19,107.61,111.04,4,444.16,NA,NA,NA,NA,NA
"AMZN",2008-10-30,58.76,59.89,55.08,56.71,12,680.52,NA,NA,NA,NA,NA
"GOOGL",2008-10-30,368.46,372,358.37,359.69,1,359.69,NA,NA,NA,NA,NA
"NFLX",2008-10-30,22.95,23.3,21.89,22.78,2,45.56,NA,NA,NA,NA,NA
"AAPL",2008-10-31,107.4,110.78,105.14,107.59,4,430.36,NA,NA,NA,NA,NA
"AMZN",2008-10-31,56.01,57.25,55.01,57.24,12,686.88,NA,NA,NA,NA,NA
"GOOGL",2008-10-31,356.16,371.9599,354.27,359.36,1,359.36,NA,NA,NA,NA,NA
"NFLX",2008-10-31,22.85,25.47,22.39,24.76,2,49.52,NA,NA,NA,NA,NA
"AAPL",2008-11-03,105.93,109.1,104.86,106.96,4,427.84,NA,NA,NA,NA,NA
"AMZN",2008-11-03,56.35,57.25,55.02,55.77,12,669.24,NA,NA,NA,NA,NA
"GOOGL",2008-11-03,357.58,362.99,341.43,346.49,1,346.49,NA,NA,NA,NA,NA
"NFLX",2008-11-03,24.52,24.81,23.09,23.36,2,46.72,NA,NA,NA,NA,NA
"AAPL",2008-11-04,109.99,111.79,106.67,110.99,4,443.96,NA,NA,NA,NA,NA
"AMZN",2008-11-04,57.16,58.73,55.22,58.45,12,701.4,NA,NA,NA,NA,NA
"GOOGL",2008-11-04,353.44,372.36,345.5,366.94,1,366.94,NA,NA,NA,NA,NA
"NFLX",2008-11-04,23.7,24.34,23,24.03,2,48.06,NA,NA,NA,NA,NA
"AAPL",2008-11-05,108.91,109.72,102.99,103.3,4,413.2,NA,NA,NA,NA,NA
"AMZN",2008-11-05,57.47,58,51.62,51.98,12,623.76,NA,NA,NA,NA,NA
"GOOGL",2008-11-05,362.15,368.88,341.31,342.24,1,342.24,NA,NA,NA,NA,NA
"NFLX",2008-11-05,24,24.1,22.92,22.99,2,45.98,NA,NA,NA,NA,NA
"AAPL",2008-11-06,101.05,102.78,98,99.1,4,396.4,NA,NA,NA,NA,NA
"AMZN",2008-11-06,49.8,51.04,46.3,47.22,12,566.64,NA,NA,NA,NA,NA
"GOOGL",2008-11-06,339.97,344.42,325.81,331.22,1,331.22,NA,NA,NA,NA,NA
"NFLX",2008-11-06,22.49,22.9,21.38,21.48,2,42.96,NA,NA,NA,NA,NA
"AAPL",2008-11-07,99.24,99.85,95.72,98.24,4,392.96,NA,NA,NA,NA,NA
"AMZN",2008-11-07,47.76,49.79,47.01,49.21,12,590.52,NA,NA,NA,NA,NA
"GOOGL",2008-11-07,333.12,341.15,325.331,331.14,1,331.14,NA,NA,NA,NA,NA
"NFLX",2008-11-07,21.55,22.23,21.26,21.86,2,43.72,NA,NA,NA,NA,NA
"AAPL",2008-11-10,100.17,100.4,94.5,95.88,4,383.52,NA,NA,NA,NA,NA
"AMZN",2008-11-10,49.98,50.68,46.86,48.46,12,581.52,NA,NA,NA,NA,NA
"GOOGL",2008-11-10,328,329.444,309.47,318.78,1,318.78,NA,NA,NA,NA,NA
"NFLX",2008-11-10,22.2,22.68,21.19,21.53,2,43.06,NA,NA,NA,NA,NA
"AAPL",2008-11-11,94.81,97.17,92.26,94.77,4,379.08,NA,NA,NA,NA,NA
"AMZN",2008-11-11,47.1,48.06,44.81,46.3,12,555.6,NA,NA,NA,NA,NA
"GOOGL",2008-11-11,308.69,316.3,300.521,311.46,1,311.46,NA,NA,NA,NA,NA
"NFLX",2008-11-11,21.44,22.67,20.83,22.02,2,44.04,NA,NA,NA,NA,NA
"AAPL",2008-11-12,92.43,93.24,90.01,90.12,4,360.48,NA,NA,NA,NA,NA
"AMZN",2008-11-12,43.99,45.44,40.9,41.56,12,498.72,NA,NA,NA,NA,NA
"GOOGL",2008-11-12,302.05,312.4899,287.76,291,1,291,NA,NA,NA,NA,NA
"NFLX",2008-11-12,21.74,21.96,20.6,20.7,2,41.4,NA,NA,NA,NA,NA
"AAPL",2008-11-13,89.87,96.44,86.02,96.44,4,385.76,NA,NA,NA,NA,NA
"AMZN",2008-11-13,41.4,45,38.48,44.93,12,539.16,NA,NA,NA,NA,NA
"GOOGL",2008-11-13,291.77,313,280,312.08,1,312.08,NA,NA,NA,NA,NA
"NFLX",2008-11-13,20.54,24.49,20.54,24.36,2,48.72,NA,NA,NA,NA,NA
"AAPL",2008-11-14,93.76,93.99,90,90.24,4,360.96,NA,NA,NA,NA,NA
"AMZN",2008-11-14,43.61,44.5,41.5,41.75,12,501,NA,NA,NA,NA,NA
"GOOGL",2008-11-14,303.25,324.99,302.56,310.02,1,310.02,NA,NA,NA,NA,NA
"NFLX",2008-11-14,23.91,24.115,21.98,22.03,2,44.06,NA,NA,NA,NA,NA
"AAPL",2008-11-17,88.48,90.55,87.26,88.14,4,352.56,NA,NA,NA,NA,NA
"AMZN",2008-11-17,39.91,41.26,39.07,39.69,12,476.28,NA,NA,NA,NA,NA
"GOOGL",2008-11-17,303,310.16,297.95,300.12,1,300.12,NA,NA,NA,NA,NA
"NFLX",2008-11-17,22.09,22.1,21.03,21.25,2,42.5,NA,NA,NA,NA,NA
"AAPL",2008-11-18,89.64,90.99,86.86,89.91,4,359.64,NA,NA,NA,NA,NA
"AMZN",2008-11-18,39.73,40.66,36.08,38.44,12,461.28,NA,NA,NA,NA,NA
"GOOGL",2008-11-18,301.57,303.73,285.35,297.42,1,297.42,NA,NA,NA,NA,NA
"NFLX",2008-11-18,21.43,22,20.6,21.45,2,42.9,NA,NA,NA,NA,NA
"AAPL",2008-11-19,89.44,91.58,86.21,86.29,4,345.16,NA,NA,NA,NA,NA
"AMZN",2008-11-19,37.97,39,35.75,35.84,12,430.08,NA,NA,NA,NA,NA
"GOOGL",2008-11-19,295.39,300.19,278.58,280.18,1,280.18,NA,NA,NA,NA,NA
"NFLX",2008-11-19,21.49,22.09,20.52,20.55,2,41.1,NA,NA,NA,NA,NA
"AAPL",2008-11-20,85.24,86.45,80,80.49,4,321.96,NA,NA,NA,NA,NA
"AMZN",2008-11-20,35.29,39.72,34.68,35.03,12,420.36,NA,NA,NA,NA,NA
"GOOGL",2008-11-20,274.89,282.94,259.04,259.56,1,259.56,NA,NA,NA,NA,NA
"NFLX",2008-11-20,20.25,20.53,18.6,18.72,2,37.44,NA,NA,NA,NA,NA
"AAPL",2008-11-21,81.93,84.12,79.14,82.58,4,330.32,NA,NA,NA,NA,NA
"AMZN",2008-11-21,36.39,39,35.72,37.87,12,454.44,NA,NA,NA,NA,NA
"GOOGL",2008-11-21,262.51,269.37,247.3,262.43,1,262.43,NA,NA,NA,NA,NA
"NFLX",2008-11-21,19,20.06,18.23,19.99,2,39.98,NA,NA,NA,NA,NA
"AAPL",2008-11-24,85.21,94.79,84.84,92.95,4,371.8,NA,NA,NA,NA,NA
"AMZN",2008-11-24,38.79,43.44,38.7,42.5,12,510,NA,NA,NA,NA,NA
"GOOGL",2008-11-24,269.26,269.95,249.01,257.44,1,257.44,NA,NA,NA,NA,NA
"NFLX",2008-11-24,20.11,22.69,19.92,22.21,2,44.42,NA,NA,NA,NA,NA
"AAPL",2008-11-25,94.63,94.7099,88.16,90.8,4,363.2,NA,NA,NA,NA,NA
"AMZN",2008-11-25,42.09,42.89,39.61,42.19,12,506.28,NA,NA,NA,NA,NA
"GOOGL",2008-11-25,268.68,286.66,267.32,282.05,1,282.05,NA,NA,NA,NA,NA
"NFLX",2008-11-25,22,22.21,20.58,21.63,2,43.26,NA,NA,NA,NA,NA
"AAPL",2008-11-26,89.92,95.25,89.85,95,4,380,NA,NA,NA,NA,NA
"AMZN",2008-11-26,40.87,44,40.29,43.96,12,527.52,NA,NA,NA,NA,NA
"GOOGL",2008-11-26,280.28,295.46,276.2,292.09,1,292.09,NA,NA,NA,NA,NA
"NFLX",2008-11-26,21.3,23.15,21.3,22.87,2,45.74,NA,NA,NA,NA,NA
"AAPL",2008-11-28,94.7,94.76,91.86,92.67,4,370.68,NA,NA,NA,NA,NA
"AMZN",2008-11-28,44.03,44.1,42.22,42.7,12,512.4,NA,NA,NA,NA,NA
"GOOGL",2008-11-28,290.58,296.45,288.2801,292.96,1,292.96,NA,NA,NA,NA,NA
"NFLX",2008-11-28,22.33,23.02,22.12,22.98,2,45.96,NA,NA,NA,NA,NA
"AAPL",2008-12-01,91.3,92.27,88.923,88.93,4,355.72,NA,NA,NA,NA,NA
"AMZN",2008-12-01,42,43.26,40.38,40.47,12,485.64,NA,NA,NA,NA,NA
"GOOGL",2008-12-01,286.68,287.3799,265.983,265.99,1,265.99,NA,NA,NA,NA,NA
"NFLX",2008-12-01,22.2,22.8,21.79,22.04,2,44.08,NA,NA,NA,NA,NA
"AAPL",2008-12-02,90.03,92.65,86.5,92.47,4,369.88,NA,NA,NA,NA,NA
"AMZN",2008-12-02,41.39,41.71,38.82,41.19,12,494.28,NA,NA,NA,NA,NA
"GOOGL",2008-12-02,269.73,277.78,262.5801,275.11,1,275.11,NA,NA,NA,NA,NA
"NFLX",2008-12-02,22.39,23.58,22.08,23.21,2,46.42,NA,NA,NA,NA,NA
"AAPL",2008-12-03,89.4,96.23,88.8,95.9,4,383.6,NA,NA,NA,NA,NA
"AMZN",2008-12-03,40.16,45.88,40.05,45.21,12,542.52,NA,NA,NA,NA,NA
"GOOGL",2008-12-03,269.85,281.36,265.34,279.43,1,279.43,NA,NA,NA,NA,NA
"NFLX",2008-12-03,22.62,23.95,22.53,23.81,2,47.62,NA,NA,NA,NA,NA
"AAPL",2008-12-04,94.43,95.21,89.06,91.41,4,365.64,NA,NA,NA,NA,NA
"AMZN",2008-12-04,45.94,50.5,45.75,47.32,12,567.84,NA,NA,NA,NA,NA
"GOOGL",2008-12-04,276.53,283.49,268.77,274.34,1,274.34,NA,NA,NA,NA,NA
"NFLX",2008-12-04,22.99,24.45,22.65,23.17,2,46.34,NA,NA,NA,NA,NA
"AAPL",2008-12-05,90.35,94.49,88.86,94,4,376,NA,NA,NA,NA,NA
"AMZN",2008-12-05,45.89,48.49,43.3,48.26,12,579.12,NA,NA,NA,NA,NA
"GOOGL",2008-12-05,271.02,284.24,264.02,283.99,1,283.99,NA,NA,NA,NA,NA
"NFLX",2008-12-05,23.05,25.42,22.58,25.27,2,50.54,NA,NA,NA,NA,NA
"AAPL",2008-12-08,97.28,100.8,95.8,99.72,4,398.88,NA,NA,NA,NA,NA
"AMZN",2008-12-08,49.15,52.14,47.36,51.41,12,616.92,NA,NA,NA,NA,NA
"GOOGL",2008-12-08,289.99,309.44,282,302.11,1,302.11,NA,NA,NA,NA,NA
"NFLX",2008-12-08,25,25.75,24.56,25.51,2,51.02,NA,NA,NA,NA,NA
"AAPL",2008-12-09,98.395,103.6,97.21,100.06,4,400.24,NA,NA,NA,NA,NA
"AMZN",2008-12-09,49.81,54.48,49.7,51.25,12,615,NA,NA,NA,NA,NA
"GOOGL",2008-12-09,297.69,318,297.01,305.97,1,305.97,NA,NA,NA,NA,NA
"NFLX",2008-12-09,25.19,29.07,25.0101,28.09,2,56.18,NA,NA,NA,NA,NA
"AAPL",2008-12-10,97.87,99.49,96.5,98.21,4,392.84,NA,NA,NA,NA,NA
"AMZN",2008-12-10,51.46,51.5,48.34,49.7,12,596.4,NA,NA,NA,NA,NA
"GOOGL",2008-12-10,309.24,314.9,304.51,308.82,1,308.82,NA,NA,NA,NA,NA
"NFLX",2008-12-10,28.29,28.96,27.73,28.48,2,56.96,NA,NA,NA,NA,NA
"AAPL",2008-12-11,97.35,101.24,94.83,95,4,380,NA,NA,NA,NA,NA
"AMZN",2008-12-11,49.33,50.49,48.17,48.25,12,579,NA,NA,NA,NA,NA
"GOOGL",2008-12-11,304.17,312.88,297.8,300.22,1,300.22,NA,NA,NA,NA,NA
"NFLX",2008-12-11,27.85,29.1,27.34,28.14,2,56.28,NA,NA,NA,NA,NA
"AAPL",2008-12-12,92.8,99,92.53,98.27,4,393.08,NA,NA,NA,NA,NA
"AMZN",2008-12-12,47.52,51.38,47.52,51.25,12,615,NA,NA,NA,NA,NA
"GOOGL",2008-12-12,295.71,316.47,294,315.76,1,315.76,NA,NA,NA,NA,NA
"NFLX",2008-12-12,28.34,28.76,27.23,28.51,2,57.02,NA,NA,NA,NA,NA
"AAPL",2008-12-15,95.99,96.21,93,94.75,4,379,NA,NA,NA,NA,NA
"AMZN",2008-12-15,50.65,50.95,48.1481,48.85,12,586.2,NA,NA,NA,NA,NA
"GOOGL",2008-12-15,314.01,318.49,305.11,310.67,1,310.67,NA,NA,NA,NA,NA
"NFLX",2008-12-15,27.5,28.84,27.5,28.49,2,56.98,NA,NA,NA,NA,NA
"AAPL",2008-12-16,93.98,96.48,92.75,95.43,4,381.72,NA,NA,NA,NA,NA
"AMZN",2008-12-16,49.62,52.96,49.29,52.63,12,631.56,NA,NA,NA,NA,NA
"GOOGL",2008-12-16,314.52,329.5,311.27,325.28,1,325.28,NA,NA,NA,NA,NA
"NFLX",2008-12-16,29,29.75,28.22,28.65,2,57.3,NA,NA,NA,NA,NA
"AAPL",2008-12-17,91.03,91.1,88.02,89.16,4,356.64,NA,NA,NA,NA,NA
"AMZN",2008-12-17,52.26,54.77,51.53,53.18,12,638.16,NA,NA,NA,NA,NA
"GOOGL",2008-12-17,318.64,322.13,312.42,315.24,1,315.24,NA,NA,NA,NA,NA
"NFLX",2008-12-17,28.54,29.09,27.91,28.79,2,57.58,NA,NA,NA,NA,NA
"AAPL",2008-12-18,89.31,90.83,88.44,89.43,4,357.72,NA,NA,NA,NA,NA
"AMZN",2008-12-18,53,54.85,51.2,52.08,12,624.96,NA,NA,NA,NA,NA
"GOOGL",2008-12-18,316.7,320.35,309.11,310.28,1,310.28,NA,NA,NA,NA,NA
"NFLX",2008-12-18,28.6,28.91,27.75,28.24,2,56.48,NA,NA,NA,NA,NA
"AAPL",2008-12-19,90.13,90.94,88.8,90,4,360,NA,NA,NA,NA,NA
"AMZN",2008-12-19,52.67,52.99,50.92,51.56,12,618.72,NA,NA,NA,NA,NA
"GOOGL",2008-12-19,316.27,317.79,309,310.17,1,310.17,NA,NA,NA,NA,NA
"NFLX",2008-12-19,28.47,29,27.32,27.69,2,55.38,NA,NA,NA,NA,NA
"AAPL",2008-12-22,90.02,90.03,84.69,85.74,4,342.96,NA,NA,NA,NA,NA
"AMZN",2008-12-22,51.6,52.15,48.47,49.84,12,598.08,NA,NA,NA,NA,NA
"GOOGL",2008-12-22,308.56,309.5,290.63,297.11,1,297.11,NA,NA,NA,NA,NA
"NFLX",2008-12-22,28.27,28.3,27.02,27.92,2,55.84,NA,NA,NA,NA,NA
"AAPL",2008-12-23,86.87,87.87,85.9,86.38,4,345.52,NA,NA,NA,NA,NA
"AMZN",2008-12-23,50.12,51.61,50.12,51.08,12,612.96,NA,NA,NA,NA,NA
"GOOGL",2008-12-23,300.43,303.31,296.67,298.02,1,298.02,NA,NA,NA,NA,NA
"NFLX",2008-12-23,27.95,28.2,26.82,27.15,2,54.3,NA,NA,NA,NA,NA
"AAPL",2008-12-24,86.14,86.25,84.55,85.04,4,340.16,NA,NA,NA,NA,NA
"AMZN",2008-12-24,51.66,51.95,51.01,51.44,12,617.28,NA,NA,NA,NA,NA
"GOOGL",2008-12-24,301.4799,306.34,298.38,302.95,1,302.95,NA,NA,NA,NA,NA
"NFLX",2008-12-24,27.08,27.63,27.01,27.41,2,54.82,NA,NA,NA,NA,NA
"AAPL",2008-12-26,86.64,87.42,85.24,85.81,4,343.24,NA,NA,NA,NA,NA
"AMZN",2008-12-26,53.79,53.95,51.55,51.78,12,621.36,NA,NA,NA,NA,NA
"GOOGL",2008-12-26,304.07,305.26,298.31,300.36,1,300.36,NA,NA,NA,NA,NA
"NFLX",2008-12-26,27.13,28.48,27,28.46,2,56.92,NA,NA,NA,NA,NA
"AAPL",2008-12-29,86.52,87.62,85.07,86.61,4,346.44,NA,NA,NA,NA,NA
"AMZN",2008-12-29,51.43,51.77,48.56,49.4,12,592.8,NA,NA,NA,NA,NA
"GOOGL",2008-12-29,300.22,301.38,291.58,297.42,1,297.42,NA,NA,NA,NA,NA
"NFLX",2008-12-29,28.74,30.01,27.5,27.93,2,55.86,NA,NA,NA,NA,NA
"AAPL",2008-12-30,87.42,88.05,84.72,86.29,4,345.16,NA,NA,NA,NA,NA
"AMZN",2008-12-30,49.51,51.21,48.74,50.76,12,609.12,NA,NA,NA,NA,NA
"GOOGL",2008-12-30,300.8,306.81,298.71,303.11,1,303.11,NA,NA,NA,NA,NA
"NFLX",2008-12-30,28.27,28.74,27.91,28.66,2,57.32,NA,NA,NA,NA,NA
"AAPL",2008-12-31,85.97,87.74,85.34,85.35,4,341.4,NA,NA,NA,NA,NA
"AMZN",2008-12-31,50.74,51.69,49.91,51.28,12,615.36,NA,NA,NA,NA,NA
"GOOGL",2008-12-31,304.2,311,302.6101,307.65,1,307.65,NA,NA,NA,NA,NA
"NFLX",2008-12-31,28.76,30.36,28.55,29.89,2,59.78,NA,NA,NA,NA,NA
"AAPL",2009-01-02,85.88,91.04,85.16,90.75,4,363,NA,NA,NA,NA,NA
"AMZN",2009-01-02,51.35,54.53,51.07,54.36,12,652.32,NA,NA,NA,NA,NA
"GOOGL",2009-01-02,308.5995,321.8199,305.5,321.32,1,321.32,NA,NA,NA,NA,NA
"NFLX",2009-01-02,29.52,30.5,29.4,29.87,2,59.74,NA,NA,NA,NA,NA
"AAPL",2009-01-05,93.17,96.18,92.71,94.58,4,378.32,NA,NA,NA,NA,NA
"AMZN",2009-01-05,55.73,55.74,53.03,54.06,12,648.72,NA,NA,NA,NA,NA
"GOOGL",2009-01-05,321,331.24,315,328.05,1,328.05,NA,NA,NA,NA,NA
"NFLX",2009-01-05,30.29,31.94,30.12,31.94,2,63.88,NA,NA,NA,NA,NA
"AAPL",2009-01-06,95.95,97.17,92.39,93.02,4,372.08,NA,NA,NA,NA,NA
"AMZN",2009-01-06,54.55,58.22,53.75,57.36,12,688.32,NA,NA,NA,NA,NA
"GOOGL",2009-01-06,332.98,340.799,326.39,334.06,1,334.06,NA,NA,NA,NA,NA
"NFLX",2009-01-06,32.14,33.25,32.13,32.94,2,65.88,NA,NA,NA,NA,NA
"AAPL",2009-01-07,91.81,92.5,90.26,91.01,4,364.04,NA,NA,NA,NA,NA
"AMZN",2009-01-07,56.29,56.95,55.35,56.2,12,674.4,NA,NA,NA,NA,NA
"GOOGL",2009-01-07,328.32,330.9099,318.75,322.01,1,322.01,NA,NA,NA,NA,NA
"NFLX",2009-01-07,33.01,33.14,32,32.71,2,65.42,NA,NA,NA,NA,NA
"AAPL",2009-01-08,90.43,93.15,90.04,92.7,4,370.8,NA,NA,NA,NA,NA
"AMZN",2009-01-08,54.99,57.32,54.58,57.16,12,685.92,NA,NA,NA,NA,NA
"GOOGL",2009-01-08,318.28,325.19,317.34,325.19,1,325.19,NA,NA,NA,NA,NA
"NFLX",2009-01-08,32.33,33.5792,31.4006,33.15,2,66.3,NA,NA,NA,NA,NA
"AAPL",2009-01-09,93.21,93.38,90.14,90.58,4,362.32,NA,NA,NA,NA,NA
"AMZN",2009-01-09,56.92,57,54.7,55.51,12,666.12,NA,NA,NA,NA,NA
"GOOGL",2009-01-09,327.5,327.5,313.4,315.07,1,315.07,NA,NA,NA,NA,NA
"NFLX",2009-01-09,33.39,33.39,32.16,32.26,2,64.52,NA,NA,NA,NA,NA
"AAPL",2009-01-12,90.46,90.99,87.55,88.66,4,354.64,NA,NA,NA,NA,NA
"AMZN",2009-01-12,54.12,54.3,50.87,51.92,12,623.04,NA,NA,NA,NA,NA
"GOOGL",2009-01-12,316.31,318.95,310.23,312.69,1,312.69,NA,NA,NA,NA,NA
"NFLX",2009-01-12,32.21,32.52,31,31.21,2,62.42,NA,NA,NA,NA,NA
"AAPL",2009-01-13,88.24,89.7399,86.35,87.71,4,350.84,NA,NA,NA,NA,NA
"AMZN",2009-01-13,50.96,53.29,50.75,51.45,12,617.4,NA,NA,NA,NA,NA
"GOOGL",2009-01-13,311.77,320.6,310.39,314.32,1,314.32,NA,NA,NA,NA,NA
"NFLX",2009-01-13,31.03,31.71,30.25,30.94,2,61.88,NA,NA,NA,NA,NA
"AAPL",2009-01-14,86.24,87.25,84.72,85.33,4,341.32,NA,NA,NA,NA,NA
"AMZN",2009-01-14,50.1,50.1,48.14,48.49,12,581.88,NA,NA,NA,NA,NA
"GOOGL",2009-01-14,310,313.8,297.75,300.97,1,300.97,NA,NA,NA,NA,NA
"NFLX",2009-01-14,30.54,30.93,28.78,29.54,2,59.08,NA,NA,NA,NA,NA
"AAPL",2009-01-15,80.56,84.12,80.05,83.38,4,333.52,NA,NA,NA,NA,NA
"AMZN",2009-01-15,48.56,52.23,47.63,51.44,12,617.28,NA,NA,NA,NA,NA
"GOOGL",2009-01-15,297.57,303.58,286.79,298.99,1,298.99,NA,NA,NA,NA,NA
"NFLX",2009-01-15,28.95,32.33,28.87,31.62,2,63.24,NA,NA,NA,NA,NA
"AAPL",2009-01-16,84.3,84.38,80.4,82.33,4,329.32,NA,NA,NA,NA,NA
"AMZN",2009-01-16,51.8,52.33,49.53,51.59,12,619.08,NA,NA,NA,NA,NA
"GOOGL",2009-01-16,305.02,308.25,295.7,299.67,1,299.67,NA,NA,NA,NA,NA
"NFLX",2009-01-16,31.93,31.93,30.25,31.26,2,62.52,NA,NA,NA,NA,NA
"AAPL",2009-01-20,81.93,82,78.2,78.2,4,312.8,NA,NA,NA,NA,NA
"AMZN",2009-01-20,50.7,51.7,48.27,48.44,12,581.28,NA,NA,NA,NA,NA
"GOOGL",2009-01-20,299.14,299.5,282.75,282.75,1,282.75,NA,NA,NA,NA,NA
"NFLX",2009-01-20,31,31.41,29.66,29.83,2,59.66,NA,NA,NA,NA,NA
"AAPL",2009-01-21,79.45,82.88,79.31,82.83,4,331.32,NA,NA,NA,NA,NA
"AMZN",2009-01-21,49.5,50.69,48.25,50.54,12,606.48,NA,NA,NA,NA,NA
"GOOGL",2009-01-21,289.79,303.5,288.35,303.08,1,303.08,NA,NA,NA,NA,NA
"NFLX",2009-01-21,30.28,30.89,29.32,30.69,2,61.38,NA,NA,NA,NA,NA
